what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1297224393890
started,bundle,org.eclipse.equinox.p2.repository.tools,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository.tools",1297224393906
started,bundle,org.eclipse.emf.converter,2.5.0.v20100914-1218,"org.eclipse.emf.converter",1297224393906
started,bundle,org.eclipse.emf.importer,2.6.0.v20100521-1846,"org.eclipse.emf.importer",1297224393906
started,bundle,org.eclipse.emf.importer.ecore,2.6.0.v20100521-1846,"org.eclipse.emf.importer.ecore",1297224393921
started,bundle,org.eclipse.emf.importer.rose,2.6.0.v20100521-1846,"org.eclipse.emf.importer.rose",1297224393921
started,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1297224393921
started,bundle,org.eclipse.jet.core,1.2.0.v201002261043,"org.eclipse.jet.core",1297224393953
started,bundle,org.eclipse.jet,1.1.0.v201003251524,"org.eclipse.jet",1297224394000
started,bundle,com.instantiations.tools,6.0.0.r36x201012150828,"com.instantiations.tools",1297224394078
started,bundle,org.eclipse.emf.importer.java,2.6.0.v20100521-1846,"org.eclipse.emf.importer.java",1297224394093
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1297224394109
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1297224394187
error,log,,,"Processing inclusion from feature org.eclipse.equinox.executable: Unable to find plug-in: org.eclipse.equinox.launcher.carbon.macosx_1.1.1.R36x_v20100810. Please check the error log for more details.",1297224395859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297224409265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297224410937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297224414281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297224414671
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1297224424296
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1297224425296
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.201.R36x_v20100823,"org.eclipse.equinox.p2.updatesite",1297224425312
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1297224430171
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1297224430203
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1297224430250
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1297224430281
